Page,Sub-Category,Photo Link,Description,Price,URL
1,freshandmore,https://almeera.online/fresh-and-more2-1/gardelli-gouda-cheese-herbs-holland,GARDELI GOUDA HERBS  HOLLAND,QAR40,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/mix-pickled-lebanon,MIX PICKLED  LEBANON,QAR7.50,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/gardelli-gouda-cheese-cumin-holland,GARDELI GOUDA CUMIN HOLLAND,QAR40,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/grand-or-gouda-cheese-young-holland,GRAND'OR GOUDA YOUNG HOLLAND,QAR29.75,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/grand-or-cheddar-cheese-red-germany,GRAND'OR CHEDDAR CHEESE RED GERMANY,QAR34.75,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/grand-or-cheddar-white-germany,GRAND'OR Cheddar White Germany (per kg),QAR34.75,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/gardelli-cheese-with-pepper-holland,GARDELI CHEESE WITH PEPPER HOLLAND,QAR40,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/zyton-asod-lbnany,OLIVES  BLACK LEBANON,QAR16.75,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/green-olives-lebanon,OLIVE  GREEN  LEBANON,QAR16.75,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/beef-makanek-local,Beef Makanek @Local (per kg),QAR39.75,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/beef-burger-local,Beef Burger @Local (per kg),QAR39.75,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/beef-kofta-local,Beef Kofta @Local (per kg),QAR39.75,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/whole-salmon-1,Whole Salmon (per kg),QAR49.75,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/baguette-white-200g-x-2,"White Baguette 180g, 2pcs",QAR3,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/gardeli-cheese-with-pesto-green-holland,GARDELI  CHEESE WITH PESTO GREEN HOLLAND,QAR47.50,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/gardeli-cheese-with-olive-tomato-holland,GARDELI CHEESE WITH OLIVE/TOMATO HOLLAND,QAR40,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/gardeli-cheese-with-pesto-red-holland,GARDELI CHEESE WITH PESTO RED HOLLAND,QAR50,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/potato-turkey,POTATO TURKEY,QAR4,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/makdousse-lebanon-per-kg-,Makdousse Lebanon (per kg),QAR21.75,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/rosary-chicken-mortadella-olives-local-per-kg-,ROSARY CHICKEN MORTADELLA OLIVES LOCAL,QAR18.75,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/rosary-chicken-mortadella-plain-local-per-kg-,ROSARY CHICKEN PLAIN MORTADELLA LOCAL,QAR18.75,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/pomegranate-s-a-per-kg-,POMEGRANATE EGYPT,QAR6,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/al-nemeh-smoked-turkey-breast-jordan-per-kg-,AL NEMEH Smoked Turkey Breast Jordan (per kg),QAR29.75,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/mixed-fruit-muffin-40g-8pc,"Muffin Mix Fruit 40g, 8pcs",QAR9.50,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/cucumber-pickled-small-lebanon-per-kg-,CUCUMBER PICKLED SMALL LEBANON,QAR8.75,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/snow-white-blue-cheese-per-kg-,SNOW WHITE BLUE CHEESE,QAR42.75,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/galbani-grana-padano-parmesan-usa-per-kg-,GALBANI GRANA PADANO PARMESAN USA,QAR79.75,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/beef-tenderloin-vac-brazil-per-kg-,BEEF TENDERLOIN (VAC) BRAZIL (Per Kg),QAR59.75,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/mixed-sliced-cake-4pcs,Mixed Sliced Cake 4pcs,QAR13,https://almeera.online/fresh-and-more2-1/
1,freshandmore,https://almeera.online/fresh-and-more2-1/pandesal-bread-8pcs-1,Pandesal 8pcs,QAR4,https://almeera.online/fresh-and-more2-1/
2,freshandmore,https://almeera.online/fresh-and-more2-1/sd-bread-fiber-small-350g,SD-Bread Fiber Small 350g,QAR6.50,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/beef-chuck-roll-vac-brazil,BEEF CHUCK ROLL (VAC) BRAZIL,QAR23.75,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/beef-shoulder-vac-brazil-per-kg-,Beef Shoulder (VAC) Brazil (per kg),QAR23.75,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/pickled-turnip-lebanon-per-kg-,PICKLED TURNIP LEBANON,QAR8.75,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/rosary-beef-plan-mortadella-local-per-kg-,ROSARY Beef Plan Mortadella Local (per kg),QAR18.75,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/rosary-beef-mortadella-black-papper-local-per-kg-,ROSARY  Beef Mortadella Black Papper Local (per kg),QAR18.75,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/rosary-beef-mortadella-olives-local-per-kg-,ROSARY  Beef Mortadella Olives Local (per kg),QAR18.75,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/green-chilli-pickles-lebanon-per-kg-,Green Chilli Pickles Lebanon (per kg),QAR11.75,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/al-meera-tender-chick-breast-450g,AL MEERA  Tender  Chick Breast 450G,QAR14,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/sarouja-akkawi-cheese,SAROUJA Akkawi Cheese,QAR29.75,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/awafi-feta-cheese-qatar,AWAFI Feta Cheese Qatar,QAR14.50,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/beef-striploin-vac-brazil,Beef Striploin (Vac) Brazil,QAR39.75,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/sd-bread-fiber-small-350gms,Sd-Bread Fiber Small 350Gms,QAR6.50,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/roomy-cheese-egypt,Roomy Cheese Egypt,QAR23.50,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/mango-keit,MANGO - KEIT,QAR8,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/al-meera-beef-cubes-450g,AL MEERA BEEF CUBES 450G,QAR15.50,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/raisin-roll-mini-30-g-12-pc-b,RAISIN ROLL MINI 30 G 12 PC B,QAR13.75,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/fresh-cream-strwaberry-cake-650-gm,FRESH CREAM STRWABERRY CAKE 650 GM,QAR38,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/shanklish,SHANKLISH,QAR27.75,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/donut-assorted-large-4pcs,DONUT ASSORTED LARGE 4PCS,QAR11.75,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/mocca-d-or-coffee-cheese,MOCCA D'OR COFFEE CHEESE,QAR70,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/beef-bone-in-c-local,BEEF BONE-IN © LOCAL,QAR32.75,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/beef-boneless-c-local,BEEF BONELESS © LOCAL,QAR42.75,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/beef-mince-c-local,BEEF MINCE © LOCAL,QAR40.75,https://almeera.online/fresh-and-more2-1/?pageId=2
2,freshandmore,https://almeera.online/fresh-and-more2-1/beef-cubes-brazil,BEEF CUBES BRAZIL,QAR23.75,https://almeera.online/fresh-and-more2-1/?pageId=2
1,dailyessentials,https://almeera.online/daily-essentials2-1/qbake-original-muffin-family,QBAKE Mini Vanilla Muffins 195g,QAR4.50,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/rio-mare-salatuna-corn-2x160g,RIO MARE Salatuna Maize Recipe 160g x 2,QAR17.25,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/sadia-frozen-chicken-1100g-1,SADIA Frozen Chicken 1100g,QAR11.75,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/siniora-mortadella-beef-papper-500g,SINIORA Mortadella Beef Pepper 500g,QAR10,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/oronamin-c-juice-120ml-x-10,Oronamin C Carbonated Drink 120mlx10,QAR44.25,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/rayyan-natural-water-330ml-x-24,RAYYAN Natural Water 330ml x 24,QAR10,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/rainbow-organic-milk-1l-x-3-assorted--1,RAINBOW RTD ORGANIC FULL CRM 1LX3 VALUE PCK,QAR20,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/heinz-creamy-classic-mayonnaise-940g,HEINZ MAYO 940GM@20%OFF,QAR15.75,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/pepsi-cola-150ml-x-15-assorted-,"Soft Drinks in Can 150ml x 15, Mixed flavors",QAR19.25,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/rio-mare-salatuna-mexico-recipe-3pcs-80g,RIO MARE Salatuna Mexico Recipe 160g x 2,QAR17.25,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/s-pellgrno-sparkling-wtr1000ml-x-6,SAN PELLEGRINO Sparkling Water 1L x 6,QAR30,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/nart-kashkaval-pizza-cheese-1kg,NART Kashkaval Pizza Cheese 1kg,QAR22,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/philadelphia-cream-cheese-280g-x-2,PHILADELPHIA CREAM CHEESE 280GX2,QAR20,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/philadelphia-lite-cream-cheese-280g-x-2,PHILADELPHIA LITE CREAM CHEESE 280GX2,QAR20,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/sadia-chicken-nuggets-270g-x-3,SADIA CKN NUGGETS 3X270GM PO,QAR16.75,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/puck-slice-cheese-regular-400g,PUCK SLICE CHEESE REG 400G P,QAR10,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/puck-slice-cheddar-400g,PUCK SLICE CHEDDAR 400G(P),QAR10,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/oreo-chocolate-coated-biscuit-246g-x-2,OREO CHOCO COVERED 246GX2@15%OFF P,QAR23.75,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/whittakers-chocolate-fruit-and-nut-200g,WHITTAKERS Chocolate  Fruit & Nut 200g,QAR14.75,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/whittakers-chocolate-almond-gold-block-200g,WHITTAKERS Chocolate Almond Gold Block 200g,QAR14.75,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/whittakers-chocolate-creamy-milk-200g,WHITTAKERS Chocolate Creamy Milk 200g,QAR14.75,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/whittakers-chocolate-hazelnut-block-200g,WHITTAKERS Chocolate Hazelnut Block 200g,QAR14.75,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/qbake-cup-cake-strawberry-30g-x-15,QBAKE Cup Cake Strawberry 30g x 15,QAR9,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/rio-mare-salatuna-cous-cous-160gx2,RIO MARE Salatuna Cous Cous 160g x 2,QAR17.25,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/rio-mare-salatuna-pasta-160g-x-2,RIO MARE SALATUNA PASTA 160GX2 @15%OFF,QAR17.25,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/rio-mare-salatuna-lentils-160g-x-2,RIO MARE SALATUNA LENTILS 160GX2 @15%OFF,QAR17.25,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/maggi-pizza-sauce-jar-400g,MAGGI Pizza Sauce Jar 400g,QAR10,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/pena-branca-frozen-chicken-griller-900g-1,PENA BRANCA Frozen Chicken Griller 900g,QAR10,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/seara-french-fries-2-5kg,SEARA French Fries 2.5kg,QAR14.50,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/lipton-ice-tea-can-320ml-x-6,LIPTON ICE TEA CAN 320MLX6 @SP,QAR10,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/mazra-lm-tnflakes-vegoil4x170g,MAZRAA Tuna Flakes in Vegetable Oil 170g x 4,QAR10.75,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/rio-mare-salatuna-texana-160g-x-2,RIO MARE SALATUNA TEXANA 2X160G P,QAR17.25,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/rio-mare-salatuna-and-beans-160g-x-2,RIO MARE Salatuna & Beans 160G X 2,QAR17.25,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/smartheart-budgies-bird-food-vitamins-and-minerals-1-kg,SMARTHEART Budgies Bird Food - Vitamins & Minerals 1kg,QAR10,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/smartheart-creamy-dog-treats-chicken-and-spinash-15-g-x-4,SMARTHEART Creamy Dog Treats - Chicken & Spinash 15g x 4,QAR3.50,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/sarouja-hallomi-cheese-250g-offer,SAROUJA HALLOMI CHEESE  200 GR,QAR7.50,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/starbucks-ground-coffee-medium-house-blend-200g,STARBUCKS Ground Coffee Medium House Blend 200g,QAR34.50,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/lindt-excellence-sea-salt-100gm,LINDT EXCELLENCE SEA SALT 100GM,QAR12.50,https://almeera.online/daily-essentials2-1/
1,dailyessentials,https://almeera.online/daily-essentials2-1/qbake-mixed-grain-bread-550gm-1,Qbake Mixed Grain Bread 550Gm,QAR7,https://almeera.online/daily-essentials2-1/
2,dailyessentials,https://almeera.online/daily-essentials2-1/qbake-samona-rolls-6x60gr-1,Qbake Samona Rolls 6X60Gr,QAR3,https://almeera.online/daily-essentials2-1/?pageId=2
2,dailyessentials,https://almeera.online/daily-essentials2-1/target-corned-beef-340gx2-offer,TARGET CORNED BEEF 2X340G SP,QAR19.75,https://almeera.online/daily-essentials2-1/?pageId=2
2,dailyessentials,https://almeera.online/daily-essentials2-1/roma-garden-honey-400gx2-offer,ROMA GARDEN HONEY 400GX2 @SP,QAR9.75,https://almeera.online/daily-essentials2-1/?pageId=2
2,dailyessentials,https://almeera.online/daily-essentials2-1/ulker-halley-sandwich-30g-x-24-offer,ULKER HALLEY SANDWICH 30GX24 @SP,QAR18.75,https://almeera.online/daily-essentials2-1/?pageId=2
2,dailyessentials,https://almeera.online/daily-essentials2-1/smartheart-creamy-dog-treats-strawberry-flavor-15g-x-4,SMARTHEART Creamy Dog Treats - Strawberry Flavor 15g x 4,QAR3.50,https://almeera.online/daily-essentials2-1/?pageId=2
2,dailyessentials,https://almeera.online/daily-essentials2-1/meiji-yanyan-chocolate-50g-x-10-offer,MEIJI YANYAN CHOCOLATE 50GX10 P,QAR23.75,https://almeera.online/daily-essentials2-1/?pageId=2
2,dailyessentials,https://almeera.online/daily-essentials2-1/qbake-tortillas-plain-8pcs-320g,"QBAKE Tortillas Plain 8pcs, 320g",QAR8,https://almeera.online/daily-essentials2-1/?pageId=2
2,dailyessentials,https://almeera.online/daily-essentials2-1/maggi-biryani-liquid-mix-350g-offer,MAGGI BIRYANI LIQ MIX 350G@10%OFF,QAR10,https://almeera.online/daily-essentials2-1/?pageId=2
2,dailyessentials,https://almeera.online/daily-essentials2-1/maggi-kabsa-liquid-mix-350g-offer,MAGGI KABSA LIQ MIX 350G@10%OFF,QAR10,https://almeera.online/daily-essentials2-1/?pageId=2
2,dailyessentials,https://almeera.online/daily-essentials2-1/rainbow-condensed-milk-397g-x-3-offer,RAINBOW COND MILK 3X397G@10%OFF,QAR14.75,https://almeera.online/daily-essentials2-1/?pageId=2
2,dailyessentials,https://almeera.online/daily-essentials2-1/twist-and-drink-strawberry-200ml-x-4,TWIST & DRINK Strawberry 200ml x 4,QAR6,https://almeera.online/daily-essentials2-1/?pageId=2
2,dailyessentials,https://almeera.online/daily-essentials2-1/twist-and-drink-wildberry-200ml-x-4,TWIST & DRINK Wildberry 200ml x 4,QAR6,https://almeera.online/daily-essentials2-1/?pageId=2
2,dailyessentials,https://almeera.online/daily-essentials2-1/twist-and-drink-raspberry-200ml-x-4,TWIST & DRINK Raspberry 200ml x 4,QAR6,https://almeera.online/daily-essentials2-1/?pageId=2
2,dailyessentials,https://almeera.online/daily-essentials2-1/royal-crown-jasmine-rice-5kg-offer,ROYAL CROWN JASMINE RICE 5KG@SP,QAR17.75,https://almeera.online/daily-essentials2-1/?pageId=2
2,dailyessentials,https://almeera.online/daily-essentials2-1/sadia-chicken-jumbo-franks-330g-x-3-offer,SADIA CKN JUMBO FRANKS 330GX3@ SP,QAR12.75,https://almeera.online/daily-essentials2-1/?pageId=2
2,dailyessentials,https://almeera.online/daily-essentials2-1/qbake-slice-bread-white-medium-550g,QBAKE Slice Bread White Medium 550g,QAR5,https://almeera.online/daily-essentials2-1/?pageId=2
